favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
facebook-three-months,560,Subarray Sum Equals K,Medium,0.465119853,Array;Hash Table;Prefix Sum,FALSE,TO_DO,subarray-sum-equals-k
facebook-three-months,601,Human Traffic of Stadium,Hard,0.505324375,Database,FALSE,SOLVED,human-traffic-of-stadium
facebook-three-months,605,Can Place Flowers,Easy,0.29018072,Array;Greedy,FALSE,TO_DO,can-place-flowers
facebook-three-months,608,Tree Node,Medium,0.749099679,Database,FALSE,SOLVED,tree-node
facebook-three-months,636,Exclusive Time of Functions,Medium,0.659250652,Array;Stack,FALSE,TO_DO,exclusive-time-of-functions
facebook-three-months,645,Set Mismatch,Easy,0.44675563,Array;Bit Manipulation;Hash Table;Sorting,FALSE,TO_DO,set-mismatch
facebook-three-months,647,Palindromic Substrings,Medium,0.723825656,Dynamic Programming;String;Two Pointers,FALSE,TO_DO,palindromic-substrings
facebook-three-months,670,Maximum Swap,Medium,0.51923769,Greedy;Math,FALSE,TO_DO,maximum-swap
facebook-three-months,678,Valid Parenthesis String,Medium,0.396720696,Dynamic Programming;Greedy;Stack;String,FALSE,TO_DO,valid-parenthesis-string
facebook-three-months,680,Valid Palindrome II,Easy,0.438016435,Greedy;String;Two Pointers,FALSE,TO_DO,valid-palindrome-ii
facebook-three-months,695,Max Area of Island,Medium,0.736616286,Array;Breadth-First Search;Depth-First Search;Matrix;Union Find,FALSE,TO_DO,max-area-of-island
facebook-three-months,704,Binary Search,Easy,0.602982373,Array;Binary Search,FALSE,TO_DO,binary-search
facebook-three-months,706,Design HashMap,Easy,0.662627188,Array;Design;Hash Function;Hash Table;Linked List,FALSE,TO_DO,design-hashmap
facebook-three-months,708,Insert into a Sorted Circular Linked List,Medium,0.384939772,Linked List,TRUE,TO_DO,insert-into-a-sorted-circular-linked-list
facebook-three-months,721,Accounts Merge,Medium,0.607008648,Array;Breadth-First Search;Depth-First Search;Hash Table;Sorting;String;Union Find,FALSE,TO_DO,accounts-merge
facebook-three-months,724,Find Pivot Index,Easy,0.617397723,Array;Prefix Sum,FALSE,TO_DO,find-pivot-index
facebook-three-months,735,Asteroid Collision,Medium,0.466965609,Array;Simulation;Stack,FALSE,TO_DO,asteroid-collision
facebook-three-months,752,Open the Lock,Medium,0.610372401,Array;Breadth-First Search;Hash Table;String,FALSE,TO_DO,open-the-lock
facebook-three-months,766,Toeplitz Matrix,Easy,0.695714059,Array;Matrix,FALSE,TO_DO,toeplitz-matrix
facebook-three-months,791,Custom Sort String,Medium,0.722681599,Hash Table;Sorting;String,FALSE,TO_DO,custom-sort-string
facebook-three-months,824,Goat Latin,Easy,0.698175315,String,FALSE,TO_DO,goat-latin
facebook-three-months,825,Friends Of Appropriate Ages,Medium,0.497081257,Array;Binary Search;Sorting;Two Pointers,FALSE,TO_DO,friends-of-appropriate-ages
facebook-three-months,827,Making A Large Island,Hard,0.560780193,Array;Breadth-First Search;Depth-First Search;Matrix;Union Find,FALSE,TO_DO,making-a-large-island
facebook-three-months,832,Flipping an Image,Easy,0.834487281,Array;Bit Manipulation;Matrix;Simulation;Two Pointers,FALSE,TO_DO,flipping-an-image
facebook-three-months,843,Guess the Word,Hard,0.370227961,Array;Game Theory;Interactive;Math;String,FALSE,TO_DO,guess-the-word
