favoriteSlug,topic,questions
database,Database,175 - Combine Two Tables (Easy) | 176 - Second Highest Salary (Medium) | 177 - Nth Highest Salary (Medium) | 178 - Rank Scores (Medium) | 180 - Consecutive Numbers (Medium) | 181 - Employees Earning More Than Their Managers (Easy) | 182 - Duplicate Emails (Easy) | 183 - Customers Who Never Order (Easy) | 184 - Department Highest Salary (Medium) | 185 - Department Top Three Salaries (Hard) | 196 - Delete Duplicate Emails (Easy) | 197 - Rising Temperature (Easy) | 262 - Trips and Users (Hard) | 511 - Game Play Analysis I (Easy) | 512 - Game Play Analysis II (Easy) | 534 - Game Play Analysis III (Medium) | 550 - Game Play Analysis IV (Medium) | 569 - Median Employee Salary (Hard) | 570 - Managers with at Least 5 Direct Reports (Medium) | 571 - Find Median Given Frequency of Numbers (Hard) | 574 - Winning Candidate (Medium) | 577 - Employee Bonus (Easy) | 578 - Get Highest Answer Rate Question (Medium) | 579 - Find Cumulative Salary of an Employee (Hard) | 580 - Count Student Number in Departments (Medium) | 584 - Find Customer Referee (Easy) | 585 - Investments in 2016 (Medium) | 586 - Customer Placing the Largest Number of Orders (Easy) | 595 - Big Countries (Easy) | 596 - Classes With at Least 5 Students (Easy) | 597 - Friend Requests I: Overall Acceptance Rate (Easy) | 601 - Human Traffic of Stadium (Hard) | 602 - Friend Requests II: Who Has the Most Friends (Medium) | 603 - Consecutive Available Seats (Easy) | 607 - Sales Person (Easy) | 608 - Tree Node (Medium) | 610 - Triangle Judgement (Easy) | 612 - Shortest Distance in a Plane (Medium) | 613 - Shortest Distance in a Line (Easy) | 614 - Second Degree Follower (Medium) | 615 - Average Salary: Departments VS Company (Hard) | 618 - Students Report By Geography (Hard) | 619 - Biggest Single Number (Easy) | 620 - Not Boring Movies (Easy) | 626 - Exchange Seats (Medium) | 627 - Swap Sex of Employees (Easy) | 1045 - Customers Who Bought All Products (Medium) | 1050 - Actors and Directors Who Cooperated At Least Three Times (Easy) | 1068 - Product Sales Analysis I (Easy) | 1069 - Product Sales Analysis II (Easy) | 1070 - Product Sales Analysis III (Medium) | 1075 - Project Employees I (Easy) | 1076 - Project Employees II (Easy) | 1077 - Project Employees III (Medium) | 1082 - Sales Analysis I (Easy) | 1083 - Sales Analysis II (Easy) | 1084 - Sales Analysis III (Easy) | 1097 - Game Play Analysis V (Hard) | 1098 - Unpopular Books (Medium) | 1107 - New Users Daily Count (Medium) | 1112 - Highest Grade For Each Student (Medium) | 1113 - Reported Posts (Easy) | 1126 - Active Businesses (Medium) | 1127 - User Purchase Platform (Hard) | 1132 - Reported Posts II (Medium) | 1141 - User Activity for the Past 30 Days I (Easy) | 1142 - User Activity for the Past 30 Days II (Easy) | 1148 - Article Views I (Easy) | 1149 - Article Views II (Medium) | 1158 - Market Analysis I (Medium) | 1159 - Market Analysis II (Hard) | 1164 - Product Price at a Given Date (Medium) | 1173 - Immediate Food Delivery I (Easy) | 1174 - Immediate Food Delivery II (Medium) | 1179 - Reformat Department Table (Easy) | 1193 - Monthly Transactions I (Medium) | 1194 - Tournament Winners (Hard) | 1204 - Last Person to Fit in the Bus (Medium) | 1205 - Monthly Transactions II (Medium) | 1211 - Queries Quality and Percentage (Easy) | 1212 - Team Scores in Football Tournament (Medium) | 1225 - Report Contiguous Dates (Hard) | 1241 - Number of Comments per Post (Easy) | 1251 - Average Selling Price (Easy) | 1264 - Page Recommendations (Medium) | 1270 - All People Report to the Given Manager (Medium) | 1280 - Students and Examinations (Easy) | 1285 - Find the Start and End Number of Continuous Ranges (Medium) | 1294 - Weather Type in Each Country (Easy) | 1303 - Find the Team Size (Easy) | 1308 - Running Total for Different Genders (Medium) | 1321 - Restaurant Growth (Medium) | 1322 - Ads Performance (Easy) | 1327 - List the Products Ordered in a Period (Easy) | 1336 - Number of Transactions per Visit (Hard) | 1341 - Movie Rating (Medium) | 1350 - Students With Invalid Departments (Easy) | 1355 - Activity Participants (Medium) | 1364 - Number of Trusted Contacts of a Customer (Medium) | 1369 - Get the Second Most Recent Activity (Hard) | 1378 - Replace Employee ID With The Unique Identifier (Easy) | 1384 - Total Sales Amount by Year (Hard) | 1393 - Capital Gain/Loss (Medium) | 1398 - Customers Who Bought Products A and B but Not C (Medium) | 1407 - Top Travellers (Easy) | 1412 - Find the Quiet Students in All Exams (Hard) | 1421 - NPV Queries (Easy) | 1435 - Create a Session Bar Chart (Easy) | 1440 - Evaluate Boolean Expression (Medium) | 1445 - Apples & Oranges (Medium) | 1454 - Active Users (Medium) | 1459 - Rectangles Area (Medium) | 1468 - Calculate Salaries (Medium) | 1479 - Sales by Day of the Week (Hard) | 1484 - Group Sold Products By The Date (Easy) | 1495 - Friendly Movies Streamed Last Month (Easy) | 1501 - Countries You Can Safely Invest In (Medium) | 1511 - Customer Order Frequency (Easy) | 1517 - Find Users With Valid E-Mails (Easy) | 1527 - Patients With a Condition (Easy) | 1532 - The Most Recent Three Orders (Medium) | 1543 - Fix Product Name Format (Easy) | 1549 - The Most Recent Orders for Each Product (Medium) | 1555 - Bank Account Summary (Medium) | 1565 - Unique Orders and Customers Per Month (Easy) | 1571 - Warehouse Manager (Easy) | 1581 - Customer Who Visited but Did Not Make Any Transactions (Easy) | 1587 - Bank Account Summary II (Easy) | 1596 - The Most Frequently Ordered Products for Each Customer (Medium) | 1607 - Sellers With No Sales (Easy) | 1613 - Find the Missing IDs (Medium) | 1623 - All Valid Triplets That Can Represent a Country (Easy) | 1633 - Percentage of Users Attended a Contest (Easy) | 1635 - Hopper Company Queries I (Hard) | 1645 - Hopper Company Queries II (Hard) | 1651 - Hopper Company Queries III (Hard) | 1661 - Average Time of Process per Machine (Easy) | 1667 - Fix Names in a Table (Easy) | 1677 - Product's Worth Over Invoices (Easy) | 1683 - Invalid Tweets (Easy) | 1693 - Daily Leads and Partners (Easy) | 1699 - Number of Calls Between Two Persons (Medium) | 1709 - Biggest Window Between Visits (Medium) | 1715 - Count Apples and Oranges (Medium) | 1729 - Find Followers Count (Easy) | 1731 - The Number of Employees Which Report to Each Employee (Easy) | 1741 - Find Total Time Spent by Each Employee (Easy) | 1747 - Leetflex Banned Accounts (Medium) | 1757 - Recyclable and Low Fat Products (Easy) | 1767 - Find the Subtasks That Did Not Execute (Hard) | 1777 - Product's Price for Each Store (Easy) | 1783 - Grand Slam Titles (Medium) | 1789 - Primary Department for Each Employee (Easy) | 1795 - Rearrange Products Table (Easy) | 1809 - Ad-Free Sessions (Easy) | 1811 - Find Interview Candidates (Medium) | 1821 - Find Customers With Positive Revenue this Year (Easy) | 1831 - Maximum Transaction Each Day (Medium) | 1841 - League Statistics (Medium) | 1843 - Suspicious Bank Accounts (Medium) | 1853 - Convert Date Format (Easy) | 1867 - Orders With Maximum Quantity Above Average (Medium) | 1873 - Calculate Special Bonus (Easy) | 1875 - Group Employees of the Same Salary (Medium) | 1890 - The Latest Login in 2020 (Easy) | 1892 - Page Recommendations II (Hard) | 1907 - Count Salary Categories (Medium) | 1917 - Leetcodify Friends Recommendations (Hard) | 1919 - Leetcodify Similar Friends (Hard) | 1934 - Confirmation Rate (Medium) | 1939 - Users That Actively Request Confirmation Messages (Easy) | 1949 - Strong Friendship (Medium) | 1951 - All the Pairs With the Maximum Number of Common Followers (Medium) | 1965 - Employees With Missing Information (Easy) | 1972 - First and Last Call On the Same Day (Hard) | 1978 - Employees Whose Manager Left the Company (Easy) | 1988 - Find Cutoff Score for Each School (Medium) | 1990 - Count the Number of Experiments (Medium) | 2004 - The Number of Seniors and Juniors to Join the Company (Hard) | 2010 - The Number of Seniors and Juniors to Join the Company II (Hard) | 2020 - Number of Accounts That Did Not Stream (Medium) | 2026 - Low-Quality Problems (Easy) | 2041 - Accepted Candidates From the Interviews (Medium) | 2051 - The Category of Each Member in the Store (Medium) | 2066 - Account Balance (Medium) | 2072 - The Winner University (Easy) | 2082 - The Number of Rich Customers (Easy) | 2084 - Drop Type 1 Orders for Customers With Type 0 Orders (Medium) | 2112 - The Airport With the Most Traffic (Medium) | 2118 - Build the Equation (Hard) | 2142 - The Number of Passengers in Each Bus I (Medium) | 2153 - The Number of Passengers in Each Bus II (Hard) | 2159 - Order Two Columns Independently (Medium) | 2173 - Longest Winning Streak (Hard) | 2175 - The Change in Global Rankings (Medium) | 2199 - Finding the Topic of Each Post (Hard) | 2205 - The Number of Users That Are Eligible for Discount (Easy) | 2228 - Users With Two Purchases Within Seven Days (Medium) | 2230 - The Users That Are Eligible for Discount (Easy) | 2238 - Number of Times a Driver Was a Passenger (Medium) | 2252 - Dynamic Pivoting of a Table (Hard) | 2253 - Dynamic Unpivoting of a Table (Hard) | 2292 - Products With Three or More Orders in Two Consecutive Years (Medium) | 2298 - Tasks Count in the Weekend (Medium) | 2308 - Arrange Table by Gender (Medium) | 2314 - The First Day of the Maximum Recorded Degree in Each City (Medium) | 2324 - Product Sales Analysis IV (Medium) | 2329 - Product Sales Analysis V (Easy) | 2339 - All the Matches of the League (Easy) | 2346 - Compute the Rank as a Percentage (Medium) | 2356 - Number of Unique Subjects Taught by Each Teacher (Easy) | 2362 - Generate the Invoice (Hard) | 2372 - Calculate the Influence of Each Salesperson (Medium) | 2377 - Sort the Olympic Table (Easy) | 2388 - Change Null Values in a Table to the Previous Value (Medium) | 2394 - Employees With Deductions (Medium) | 2474 - Customers With Strictly Increasing Purchases (Hard) | 2480 - Form a Chemical Bond (Easy) | 2494 - Merge Overlapping Events in the Same Hall (Hard) | 2504 - Concatenate the Name and the Profession (Easy) | 2668 - Find Latest Salaries (Easy) | 2669 - Count Artist Occurrences On Spotify Ranking List (Easy) | 2686 - Immediate Food Delivery III (Medium) | 2687 - Bikes Last Time Used  (Easy) | 2688 - Find Active Users (Medium) | 2701 - Consecutive Transactions with Increasing Amounts (Hard) | 2720 - Popularity Percentage (Hard) | 2738 - Count Occurrences in Text (Medium) | 2752 - Customers with Maximum Number of Transactions on Consecutive Days (Hard) | 2783 - Flight Occupancy and Waitlist Analysis (Medium) | 2837 - Total Traveled Distance (Easy) | 2853 - Highest Salaries Difference (Easy) | 2854 - Rolling Average Steps (Medium) | 2893 - Calculate Orders Within Each Interval (Medium) | 2922 - Market Analysis III (Medium) | 2978 - Symmetric Coordinates (Medium) | 2984 - Find Peak Calling Hours for Each City (Medium) | 2985 - Calculate Compressed Mean (Easy) | 2986 - Find Third Transaction (Medium) | 2987 - Find Expensive Cities (Easy) | 2988 - Manager of the Largest Department (Medium) | 2989 - Class Performance (Medium) | 2990 - Loan Types (Easy) | 2991 - Top Three Wineries  (Hard) | 2993 - Friday Purchases I (Medium) | 2994 - Friday Purchases II  (Hard) | 2995 - Viewers Turned Streamers (Hard) | 3050 - Pizza Toppings Cost Analysis (Medium) | 3051 - Find Candidates for Data Scientist Position (Easy) | 3052 - Maximize Items (Hard) | 3053 - Classifying Triangles by Lengths (Easy) | 3054 - Binary Tree Nodes (Medium) | 3055 - Top Percentile Fraud (Medium) | 3056 - Snaps Analysis (Medium) | 3057 - Employees Project Allocation (Hard) | 3058 - Friends With No Mutual Friends (Medium) | 3059 - Find All Unique Email Domains (Easy) | 3060 - User Activities within Time Bounds (Hard) | 3061 - Calculate Trapping Rain Water (Hard) | 3087 - Find Trending Hashtags (Medium) | 3089 - Find Bursty Behavior (Medium) | 3103 - Find Trending Hashtags II  (Hard) | 3118 - Friday Purchase III  (Medium) | 3124 - Find Longest Calls (Medium) | 3126 - Server Utilization Time (Medium) | 3140 - Consecutive Available Seats II (Medium) | 3150 - Invalid Tweets II (Easy) | 3156 - Employee Task Duration and Concurrent Tasks (Hard) | 3166 - Calculate Parking Fees and Duration (Medium) | 3172 - Second Day Verification (Easy) | 3182 - Find Top Scoring Students (Medium) | 3188 - Find Top Scoring Students II (Hard) | 3198 - Find Cities in Each State (Easy) | 3204 - Bitwise User Permissions Analysis (Medium) | 3214 - Year on Year Growth Rate (Hard) | 3220 - Odd and Even Transactions (Medium) | 3230 - Customer Purchasing Behavior Analysis (Medium) | 3236 - CEO Subordinate Hierarchy (Hard) | 3246 - Premier League Table Ranking (Easy) | 3252 - Premier League Table Ranking II (Medium) | 3262 - Find Overlapping Shifts (Medium) | 3268 - Find Overlapping Shifts II (Hard) | 3278 - Find Candidates for Data Scientist Position II (Medium) | 3293 - Calculate Product Final Price (Medium) | 3308 - Find Top Performing Driver (Medium) | 3322 - Premier League Table Ranking III (Medium) | 3328 - Find Cities in Each State II (Medium) | 3338 - Second Highest Salary II (Medium) | 3358 - Books with NULL Ratings (Easy) | 3368 - First Letter Capitalization (Hard) | 3374 - First Letter Capitalization II (Hard) | 3384 - Team Dominance by Pass Success (Hard) | 3390 - Longest Team Pass Streak (Hard) | 3401 - Find Circular Gift Exchange Chains (Hard) | 3415 - Find Products with Three Consecutive Digits  (Easy) | 3421 - Find Students Who Improved (Medium) | 3436 - Find Valid Emails (Easy) | 3451 - Find Invalid IP Addresses (Hard) | 3465 - Find Products with Valid Serial Numbers (Easy) | 3475 - DNA Pattern Recognition  (Medium) | 3482 - Analyze Organization Hierarchy (Hard) | 3497 - Analyze Subscription Conversion  (Medium) | 3521 - Find Product Recommendation Pairs (Medium) | 3554 - Find Category Recommendation Pairs (Hard) | 3564 - Seasonal Sales Analysis (Medium) | 3570 - Find Books with No Available Copies (Easy) | 3580 - Find Consistently Improving Employees (Medium) | 3586 - Find COVID Recovery Patients (Medium) | 3601 - Find Drivers with Improved Fuel Efficiency (Medium) | 3611 - Find Overbooked Employees (Medium)
