favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
facebook-thirty-days,1,Two Sum,Easy,0.568056531235754,Array;Hash Table,False,SOLVED,two-sum
facebook-thirty-days,2,Add Two Numbers,Medium,0.4761617396504773,Linked List;Math;Recursion,False,TO_DO,add-two-numbers
facebook-thirty-days,4,Median of Two Sorted Arrays,Hard,0.4553989306506221,Array;Binary Search;Divide and Conquer,False,TO_DO,median-of-two-sorted-arrays
facebook-thirty-days,5,Longest Palindromic Substring,Medium,0.37021008227524965,Dynamic Programming;String;Two Pointers,False,TO_DO,longest-palindromic-substring
facebook-thirty-days,11,Container With Most Water,Medium,0.5923443452298143,Array;Greedy;Two Pointers,False,TO_DO,container-with-most-water
facebook-thirty-days,14,Longest Common Prefix,Easy,0.4679347076041711,Array;String;Trie,False,TO_DO,longest-common-prefix
facebook-thirty-days,20,Valid Parentheses,Easy,0.4343634878959552,Stack;String,False,TO_DO,valid-parentheses
facebook-thirty-days,22,Generate Parentheses,Medium,0.7806139445835568,Backtracking;Dynamic Programming;String,False,TO_DO,generate-parentheses
facebook-thirty-days,23,Merge k Sorted Lists,Hard,0.5849404218164094,Divide and Conquer;Heap (Priority Queue);Linked List;Merge Sort,False,TO_DO,merge-k-sorted-lists
facebook-thirty-days,33,Search in Rotated Sorted Array,Medium,0.4386655038845181,Array;Binary Search,False,TO_DO,search-in-rotated-sorted-array
facebook-thirty-days,39,Combination Sum,Medium,0.7583013509076472,Array;Backtracking,False,TO_DO,combination-sum
facebook-thirty-days,42,Trapping Rain Water,Hard,0.6647107168861689,Array;Dynamic Programming;Monotonic Stack;Stack;Two Pointers,False,TO_DO,trapping-rain-water
facebook-thirty-days,54,Spiral Matrix,Medium,0.5575495846048216,Array;Matrix;Simulation,False,TO_DO,spiral-matrix
facebook-thirty-days,56,Merge Intervals,Medium,0.50805233983285,Array;Sorting,False,TO_DO,merge-intervals
facebook-thirty-days,58,Length of Last Word,Easy,0.5792404708673135,String,False,TO_DO,length-of-last-word
facebook-thirty-days,66,Plus One,Easy,0.4925173240177372,Array;Math,False,TO_DO,plus-one
facebook-thirty-days,70,Climbing Stairs,Easy,0.5383231088695591,Dynamic Programming;Math;Memoization,False,TO_DO,climbing-stairs
facebook-thirty-days,71,Simplify Path,Medium,0.4967823386985535,Stack;String,False,TO_DO,simplify-path
facebook-thirty-days,116,Populating Next Right Pointers in Each Node,Medium,0.6661735730590089,Binary Tree;Breadth-First Search;Depth-First Search;Linked List;Tree,False,TO_DO,populating-next-right-pointers-in-each-node
facebook-thirty-days,121,Best Time to Buy and Sell Stock,Easy,0.5617529645282888,Array;Dynamic Programming,False,TO_DO,best-time-to-buy-and-sell-stock
facebook-thirty-days,125,Valid Palindrome,Easy,0.5243149849623824,String;Two Pointers,False,TO_DO,valid-palindrome
